MIN=0	-0.2	0	-2	-20
MAX=40	0.2	1	2	20
SCALE=40	0.5	0.5	1	10
DEC=2	3	0	2	2
"Tiempo" t / s	"Recorrido" s_A1 / m	"Fuente" S_1	"Velocidad" v / m/s	"Aceleración" a / m/s^2
0	0.003	0		
0.0490100000000098	0.027	0	0.451548594729771	
0.0999979999999709	0.048	0	0.365456509590979	-1.81640947493629
0.150007000000016	0.064	0	0.268344773224269	-2.35755302106597
0.200994999999978	0.075	0	0.126528883077375	-2.87753441655327
0.249976000000004	0.077	0	-0.0189410113109129	-2.797429181932
0.299990999999977	0.073	0	-0.150044929718069	-2.61122592061476
0.349974999999972	0.062	0	-0.28006161604869	-2.30089810881566
0.399966000000006	0.045	0	-0.380073014100728	-1.70060113408429
0.449955999999986	0.024	0	-0.450090018003493	-0.899400194085888
0.499946000000023	0	0	-0.469995045505393	0.100814090177026
0.549958000000004	-0.023	0	-0.439986446778278	0.899032650803273
0.599946999999986	-0.044	0	-0.380104632445153	1.59984015559993
0.649928999999986	-0.061	0	-0.280054453353457	2.30015159435581
0.69993999999997	-0.072	0	-0.150088260260699	2.70158274411946
0.748922999999991	-0.076	0	-0.0128232179947969	2.77688811575815
0.799913000000004	-0.073	0	0.127421483880011	2.7607852862148
0.85092400000002	-0.063	0	0.268780076768533	2.44004870563579
0.900914	-0.046	0	0.374538164392745	1.61122292172786
0.949896000000024	-0.026	0	0.429252574133743	0.917990486893014
1.00088799999997	-0.003	0	0.46549678556874	0.140956992264743
1.04889500000002	0.02	0	0.446509462576828	-0.847941472934991
1.09987799999999	0.041	0	0.378782729685329	-1.55152466052403
1.14887599999997	0.058	0	0.292254966273127	-2.1043008027734
1.19986799999998	0.07	0	0.166996872143355	-2.70061560358849
1.24988000000002	0.075	0	0.0199559995805745	-2.87002031716427
1.29986400000001	0.072	0	-0.119997603517539	-2.60029400639919
1.34986500000002	0.063	0	-0.240027606577226	-2.20110648487851
1.399857	0.048	0	-0.340096433957053	-1.7523812671882
1.449839	0.029	0	-0.415225157195369	-1.09601009277437
1.500834	0.006	0	-0.449935091175397	-0.174064278165168
1.54984400000001	-0.016	0	-0.434604472638575	0.598864533808384
1.59983999999997	-0.037	0	-0.390074127115924	1.34558727049908
1.64982299999997	-0.055	0	-0.300085829020403	2.09473304125622
1.699815	-0.067	0	-0.180647892450121	2.49987275374539
1.74882500000001	-0.073	0	-0.0528087678625905	2.707333976988
